"gid","lat","lon","goias"
51703,-12.071347,-47.487564,"nan"
51704,-12.071347,-47.440903,"nan"
51705,-12.071347,-47.39424,"nan"
51706,-12.071347,-47.34758,"nan"
51707,-12.071347,-47.30092,"nan"
51708,-12.071347,-47.254257,"nan"
51709,-12.071347,-47.207596,"nan"
51710,-12.071347,-47.160934,"nan"
51711,-12.071347,-47.114273,"nan"
51712,-12.071347,-47.06761,"nan"
51713,-12.071347,-47.02095,"nan"
51714,-12.071347,-46.97429,"nan"
51715,-12.071347,-46.92763,"nan"
51716,-12.071347,-46.88097,"nan"
51717,-12.071347,-46.83431,"nan"
51718,-12.071347,-46.787647,"nan"
51719,-12.071347,-46.740986,"nan"
51720,-12.071347,-46.694324,"nan"
51721,-12.071347,-46.647663,"nan"
51722,-12.071347,-46601,"nan"
51723,-12.071347,-46.55434,"nan"
51724,-12.071347,-46.50768,"nan"
51725,-12.071347,-46.461018,"nan"
51726,-12.071347,-46.414356,"nan"
51727,-12.071347,-46.367695,"nan"
51728,-12.071347,-46.321037,"nan"
51729,-12.071347,-46.274376,"nan"
51730,-12.071347,-46.227715,"nan"
51731,-12.071347,-46.181053,"nan"
51732,-12.071347,-46.13439,"nan"
51733,-12.071347,-46.08773,"nan"
51734,-12.071347,-46.04107,"nan"
51735,-12.071347,-45.994408,"nan"
51736,-12.071347,-45.947746,"nan"
51737,-12.071347,-45.901085,"nan"
51738,-12.071347,-45.854424,"nan"
51739,-12.071347,-45.807762,"nan"
51740,-12.071347,-45.7611,"nan"
51741,-12.071347,-45.71444,"nan"
51742,-12.071347,-45.66778,"nan"
51743,-12.071347,-45.62112,"nan"
51744,-12.071347,-45.57446,"nan"
51745,-12.071347,-45.527798,"nan"
51746,-12.071347,-45.481136,"nan"
51747,-12.071347,-45.434475,"nan"
51748,-12.071347,-45.387814,"nan"
51749,-12.071347,-45.341152,"nan"
51750,-12.071347,-45.29449,"nan"
51751,-12.071347,-45.24783,"nan"
51752,-12.071347,-45.201168,"nan"
51753,-12.071347,-45.154507,"nan"
51754,-12.071347,-45.107845,"nan"
51755,-12.071347,-45.061184,"nan"
51756,-12.071347,-45.014526,"nan"
51757,-12.071347,-44.967865,"nan"
51758,-12.071347,-44.921204,"nan"
51759,-12.071347,-44.874542,"nan"
51760,-12.071347,-44.82788,"nan"
51761,-12.071347,-44.78122,"nan"
51762,-12.071347,-44.73456,"nan"
51763,-12.071347,-44.687897,"nan"
51764,-12.071347,-44.641235,"nan"
51765,-12.071347,-44.594574,"nan"
51766,-12.071347,-44.547913,"nan"
51767,-12.071347,-44.50125,"nan"
51768,-12.071347,-44.45459,"nan"
51769,-12.071347,-44.40793,"nan"
51770,-12.071347,-44.36127,"nan"
51771,-12.071347,-44.31461,"nan"
51772,-12.071347,-44.26795,"nan"
51773,-12.071347,-44.221287,"nan"
51774,-12.071347,-44.174625,"nan"
51775,-12.071347,-44.127964,"nan"
51776,-12.071347,-44.081303,"nan"
51777,-12.071347,-44.03464,"nan"
51778,-12.071347,-43.98798,"nan"
51779,-12.071347,-43.94132,"nan"
51780,-12.071347,-43.894657,"nan"
51781,-12.071347,-43.847996,"nan"
51782,-12.071347,-43.801334,"nan"
51783,-12.071347,-43.754673,"nan"
51784,-12.071347,-43.708015,"nan"
51785,-12.071347,-43.661354,"nan"
51786,-12.071347,-43.614693,"nan"
51787,-12.071347,-43.56803,"nan"
51788,-12.071347,-43.52137,"nan"
51789,-12.071347,-43.47471,"nan"
51790,-12.071347,-43.428047,"nan"
51791,-12.071347,-43.381386,"nan"
51792,-12.071347,-43.334724,"nan"
51793,-12.071347,-43.288063,"nan"
51794,-12.071347,-43.2414,"nan"
51795,-12.071347,-43.19474,"nan"
51796,-12.071347,-43.14808,"nan"
51797,-12.071347,-43.10142,"nan"
51798,-12.071347,-43.05476,"nan"
51799,-12.071347,-43.0081,"nan"
51800,-12.071347,-42.961437,"nan"
51801,-12.02648,-55,"nan"
51802,-12.02648,-54.95334,"nan"
51803,-12.02648,-54.906677,"nan"
51804,-12.02648,-54.860016,"nan"
51805,-12.02648,-54.813354,"nan"
51806,-12.02648,-54.766693,"nan"
51807,-12.02648,-54.72003,"nan"
51808,-12.02648,-54.673374,"nan"
51809,-12.02648,-54.626713,"nan"
51810,-12.02648,-54.58005,"nan"
51811,-12.02648,-54.53339,"nan"
51812,-12.02648,-54.48673,"nan"
51813,-12.02648,-54.440067,"nan"
51814,-12.02648,-54.393406,"nan"
51815,-12.02648,-54.346745,"nan"
51816,-12.02648,-54.300083,"nan"
51817,-12.02648,-54.25342,"nan"
51818,-12.02648,-54.20676,"nan"
51819,-12.02648,-54.1601,"nan"
51820,-12.02648,-54.113438,"nan"
51821,-12.02648,-54.066776,"nan"
51822,-12.02648,-54.02012,"nan"
51823,-12.02648,-53.973457,"nan"
51824,-12.02648,-53.926796,"nan"
51825,-12.02648,-53.880135,"nan"
51826,-12.02648,-53.833473,"nan"
51827,-12.02648,-53.78681,"nan"
51828,-12.02648,-53.74015,"nan"
51829,-12.02648,-53.69349,"nan"
51830,-12.02648,-53.646828,"nan"
51831,-12.02648,-53.600166,"nan"
51832,-12.02648,-53.553505,"nan"
51833,-12.02648,-53.506844,"nan"
51834,-12.02648,-53.460182,"nan"
51835,-12.02648,-53.41352,"nan"
51836,-12.02648,-53.366863,"nan"
51837,-12.02648,-53.3202,"nan"
51838,-12.02648,-53.27354,"nan"
51839,-12.02648,-53.22688,"nan"
51840,-12.02648,-53.180218,"nan"
51841,-12.02648,-53.133556,"nan"
51842,-12.02648,-53.086895,"nan"
51843,-12.02648,-53.040234,"nan"
51844,-12.02648,-52.993572,"nan"
51845,-12.02648,-52.94691,"nan"
51846,-12.02648,-52.90025,"nan"
51847,-12.02648,-52.85359,"nan"
51848,-12.02648,-52.806927,"nan"
51849,-12.02648,-52.760265,"nan"
51850,-12.02648,-52.713608,"nan"
51851,-12.02648,-52.666946,"nan"
51852,-12.02648,-52.620285,"nan"
51853,-12.02648,-52.573624,"nan"
51854,-12.02648,-52.526962,"nan"
51855,-12.02648,-52.4803,"nan"
51856,-12.02648,-52.43364,"nan"
51857,-12.02648,-52.38698,"nan"
51858,-12.02648,-52.340317,"nan"
51859,-12.02648,-52.293655,"nan"
51860,-12.02648,-52.246994,"nan"
51861,-12.02648,-52.200333,"nan"
51862,-12.02648,-52.15367,"nan"
51863,-12.02648,-52.107014,"nan"
51864,-12.02648,-52.060352,"nan"
51865,-12.02648,-52.01369,"nan"
51866,-12.02648,-51.96703,"nan"
51867,-12.02648,-51.92037,"nan"
51868,-12.02648,-51.873707,"nan"
51869,-12.02648,-51.827045,"nan"
51870,-12.02648,-51.780384,"nan"
51871,-12.02648,-51.733723,"nan"
51872,-12.02648,-51.68706,"nan"
51873,-12.02648,-51.6404,"nan"
51874,-12.02648,-51.59374,"nan"
51875,-12.02648,-51.547077,"nan"
51876,-12.02648,-51.500416,"nan"
51877,-12.02648,-51.45376,"nan"
51878,-12.02648,-51.407097,"nan"
51879,-12.02648,-51.360435,"nan"
51880,-12.02648,-51.313774,"nan"
51881,-12.02648,-51.267113,"nan"
51882,-12.02648,-51.22045,"nan"
51883,-12.02648,-51.17379,"nan"
51884,-12.02648,-51.12713,"nan"
51885,-12.02648,-51.080467,"nan"
51886,-12.02648,-51.033806,"nan"
51887,-12.02648,-50.987144,"nan"
51888,-12.02648,-50.940483,"nan"
51889,-12.02648,-50.89382,"nan"
51890,-12.02648,-50.84716,"nan"
51891,-12.02648,-50.800503,"nan"
51892,-12.02648,-50.75384,"nan"
51893,-12.02648,-50.70718,"nan"
51894,-12.02648,-50.66052,"nan"
51895,-12.02648,-50.613857,"nan"
51896,-12.02648,-50.567196,"nan"
51897,-12.02648,-50.520535,"nan"
51898,-12.02648,-50.473873,"nan"
51899,-12.02648,-50.42721,"nan"
51900,-12.02648,-50.38055,"nan"
51901,-12.02648,-50.33389,"nan"
51902,-12.02648,-50.287228,"nan"
51903,-12.02648,-50.240566,"nan"
51904,-12.02648,-50.193905,"nan"
51905,-12.02648,-50.147247,"nan"
51906,-12.02648,-50.100586,"nan"
51907,-12.02648,-50.053925,"nan"
51908,-12.02648,-50.007263,"nan"
51909,-12.02648,-49.9606,"nan"
51910,-12.02648,-49.91394,"nan"
51911,-12.02648,-49.86728,"nan"
51912,-12.02648,-49.820618,"nan"
51913,-12.02648,-49.773956,"nan"
51914,-12.02648,-49.727295,"nan"
51915,-12.02648,-49.680634,"nan"
51916,-12.02648,-49.633972,"nan"
51917,-12.02648,-49.58731,"nan"
51918,-12.02648,-49.54065,"nan"
51919,-12.02648,-49.49399,"nan"
51920,-12.02648,-49.44733,"nan"
51921,-12.02648,-49.40067,"nan"
51922,-12.02648,-49.354008,"nan"
51923,-12.02648,-49.307346,"nan"
51924,-12.02648,-49.260685,"nan"
51925,-12.02648,-49.214024,"nan"
51926,-12.02648,-49.167362,"nan"
51927,-12.02648,-49.1207,"nan"
51928,-12.02648,-49.07404,"nan"
51929,-12.02648,-49.027378,"nan"
51930,-12.02648,-48.980717,"nan"
51931,-12.02648,-48.934055,"nan"
51932,-12.02648,-48.887398,"nan"
51933,-12.02648,-48.840736,"nan"
51934,-12.02648,-48.794075,"nan"
51935,-12.02648,-48.747414,"nan"
51936,-12.02648,-48.700752,"nan"
51937,-12.02648,-48.65409,"nan"
51938,-12.02648,-48.60743,"nan"
51939,-12.02648,-48.56077,"nan"
51940,-12.02648,-48.514107,"nan"
51941,-12.02648,-48.467445,"nan"
51942,-12.02648,-48.420784,"nan"
51943,-12.02648,-48.374123,"nan"
51944,-12.02648,-48.32746,"nan"
51945,-12.02648,-48.2808,"nan"
51946,-12.02648,-48.234142,"nan"
51947,-12.02648,-48.18748,"nan"
51948,-12.02648,-48.14082,"nan"
51949,-12.02648,-48.09416,"nan"
51950,-12.02648,-48.047497,"nan"
51951,-12.02648,-48.000835,"nan"
51952,-12.02648,-47.954174,"nan"
51953,-12.02648,-47.907513,"nan"
51954,-12.02648,-47.86085,"nan"
51955,-12.02648,-47.81419,"nan"
51956,-12.02648,-47.76753,"nan"
51957,-12.02648,-47.720867,"nan"
51958,-12.02648,-47.674206,"nan"
51959,-12.02648,-47.627544,"nan"
51960,-12.02648,-47.580887,"nan"
51961,-12.02648,-47.534225,"nan"
51962,-12.02648,-47.487564,"nan"
51963,-12.02648,-47.440903,"nan"
51964,-12.02648,-47.39424,"nan"
51965,-12.02648,-47.34758,"nan"
51966,-12.02648,-47.30092,"nan"
51967,-12.02648,-47.254257,"nan"
51968,-12.02648,-47.207596,"nan"
51969,-12.02648,-47.160934,"nan"
51970,-12.02648,-47.114273,"nan"
51971,-12.02648,-47.06761,"nan"
51972,-12.02648,-47.02095,"nan"
51973,-12.02648,-46.97429,"nan"
51974,-12.02648,-46.92763,"nan"
51975,-12.02648,-46.88097,"nan"
51976,-12.02648,-46.83431,"nan"
51977,-12.02648,-46.787647,"nan"
51978,-12.02648,-46.740986,"nan"
51979,-12.02648,-46.694324,"nan"
51980,-12.02648,-46.647663,"nan"
51981,-12.02648,-46601,"nan"
51982,-12.02648,-46.55434,"nan"
51983,-12.02648,-46.50768,"nan"
51984,-12.02648,-46.461018,"nan"
51985,-12.02648,-46.414356,"nan"
51986,-12.02648,-46.367695,"nan"
51987,-12.02648,-46.321037,"nan"
51988,-12.02648,-46.274376,"nan"
51989,-12.02648,-46.227715,"nan"
51990,-12.02648,-46.181053,"nan"
51991,-12.02648,-46.13439,"nan"
51992,-12.02648,-46.08773,"nan"
51993,-12.02648,-46.04107,"nan"
51994,-12.02648,-45.994408,"nan"
51995,-12.02648,-45.947746,"nan"
51996,-12.02648,-45.901085,"nan"
51997,-12.02648,-45.854424,"nan"
51998,-12.02648,-45.807762,"nan"
51999,-12.02648,-45.7611,"nan"
52000,-12.02648,-45.71444,"nan"
52001,-12.02648,-45.66778,"nan"
52002,-12.02648,-45.62112,"nan"
52003,-12.02648,-45.57446,"nan"
52004,-12.02648,-45.527798,"nan"
52005,-12.02648,-45.481136,"nan"
52006,-12.02648,-45.434475,"nan"
52007,-12.02648,-45.387814,"nan"
52008,-12.02648,-45.341152,"nan"
52009,-12.02648,-45.29449,"nan"
52010,-12.02648,-45.24783,"nan"
52011,-12.02648,-45.201168,"nan"
52012,-12.02648,-45.154507,"nan"
52013,-12.02648,-45.107845,"nan"
52014,-12.02648,-45.061184,"nan"
52015,-12.02648,-45.014526,"nan"
52016,-12.02648,-44.967865,"nan"
52017,-12.02648,-44.921204,"nan"
52018,-12.02648,-44.874542,"nan"
52019,-12.02648,-44.82788,"nan"
52020,-12.02648,-44.78122,"nan"
52021,-12.02648,-44.73456,"nan"
52022,-12.02648,-44.687897,"nan"
52023,-12.02648,-44.641235,"nan"
52024,-12.02648,-44.594574,"nan"
52025,-12.02648,-44.547913,"nan"
52026,-12.02648,-44.50125,"nan"
52027,-12.02648,-44.45459,"nan"
52028,-12.02648,-44.40793,"nan"
52029,-12.02648,-44.36127,"nan"
52030,-12.02648,-44.31461,"nan"
52031,-12.02648,-44.26795,"nan"
52032,-12.02648,-44.221287,"nan"
52033,-12.02648,-44.174625,"nan"
52034,-12.02648,-44.127964,"nan"
52035,-12.02648,-44.081303,"nan"
52036,-12.02648,-44.03464,"nan"
52037,-12.02648,-43.98798,"nan"
52038,-12.02648,-43.94132,"nan"
52039,-12.02648,-43.894657,"nan"
52040,-12.02648,-43.847996,"nan"
52041,-12.02648,-43.801334,"nan"
52042,-12.02648,-43.754673,"nan"
52043,-12.02648,-43.708015,"nan"
52044,-12.02648,-43.661354,"nan"
52045,-12.02648,-43.614693,"nan"
52046,-12.02648,-43.56803,"nan"
52047,-12.02648,-43.52137,"nan"
52048,-12.02648,-43.47471,"nan"
52049,-12.02648,-43.428047,"nan"
52050,-12.02648,-43.381386,"nan"
52051,-12.02648,-43.334724,"nan"
52052,-12.02648,-43.288063,"nan"
52053,-12.02648,-43.2414,"nan"
52054,-12.02648,-43.19474,"nan"
52055,-12.02648,-43.14808,"nan"
52056,-12.02648,-43.10142,"nan"
52057,-12.02648,-43.05476,"nan"
52058,-12.02648,-43.0081,"nan"
52059,-12.02648,-42.961437,"nan"
52060,-11.981612,-55,"nan"
52061,-11.981612,-54.95334,"nan"
52062,-11.981612,-54.906677,"nan"
52063,-11.981612,-54.860016,"nan"
52064,-11.981612,-54.813354,"nan"
52065,-11.981612,-54.766693,"nan"
52066,-11.981612,-54.72003,"nan"
52067,-11.981612,-54.673374,"nan"
52068,-11.981612,-54.626713,"nan"
52069,-11.981612,-54.58005,"nan"
52070,-11.981612,-54.53339,"nan"
52071,-11.981612,-54.48673,"nan"
52072,-11.981612,-54.440067,"nan"
52073,-11.981612,-54.393406,"nan"
52074,-11.981612,-54.346745,"nan"
52075,-11.981612,-54.300083,"nan"
52076,-11.981612,-54.25342,"nan"
52077,-11.981612,-54.20676,"nan"
52078,-11.981612,-54.1601,"nan"
52079,-11.981612,-54.113438,"nan"
52080,-11.981612,-54.066776,"nan"
52081,-11.981612,-54.02012,"nan"
52082,-11.981612,-53.973457,"nan"
52083,-11.981612,-53.926796,"nan"
52084,-11.981612,-53.880135,"nan"
52085,-11.981612,-53.833473,"nan"
52086,-11.981612,-53.78681,"nan"
52087,-11.981612,-53.74015,"nan"
52088,-11.981612,-53.69349,"nan"
52089,-11.981612,-53.646828,"nan"
52090,-11.981612,-53.600166,"nan"
52091,-11.981612,-53.553505,"nan"
52092,-11.981612,-53.506844,"nan"
52093,-11.981612,-53.460182,"nan"
52094,-11.981612,-53.41352,"nan"
52095,-11.981612,-53.366863,"nan"
52096,-11.981612,-53.3202,"nan"
52097,-11.981612,-53.27354,"nan"
52098,-11.981612,-53.22688,"nan"
52099,-11.981612,-53.180218,"nan"
52100,-11.981612,-53.133556,"nan"
52101,-11.981612,-53.086895,"nan"
52102,-11.981612,-53.040234,"nan"
52103,-11.981612,-52.993572,"nan"
52104,-11.981612,-52.94691,"nan"
52105,-11.981612,-52.90025,"nan"
52106,-11.981612,-52.85359,"nan"
52107,-11.981612,-52.806927,"nan"
52108,-11.981612,-52.760265,"nan"
52109,-11.981612,-52.713608,"nan"
52110,-11.981612,-52.666946,"nan"
52111,-11.981612,-52.620285,"nan"
52112,-11.981612,-52.573624,"nan"
52113,-11.981612,-52.526962,"nan"
52114,-11.981612,-52.4803,"nan"
52115,-11.981612,-52.43364,"nan"
52116,-11.981612,-52.38698,"nan"
52117,-11.981612,-52.340317,"nan"
52118,-11.981612,-52.293655,"nan"
52119,-11.981612,-52.246994,"nan"
52120,-11.981612,-52.200333,"nan"
52121,-11.981612,-52.15367,"nan"
52122,-11.981612,-52.107014,"nan"
52123,-11.981612,-52.060352,"nan"
52124,-11.981612,-52.01369,"nan"
52125,-11.981612,-51.96703,"nan"
52126,-11.981612,-51.92037,"nan"
52127,-11.981612,-51.873707,"nan"
52128,-11.981612,-51.827045,"nan"
52129,-11.981612,-51.780384,"nan"
52130,-11.981612,-51.733723,"nan"
52131,-11.981612,-51.68706,"nan"
52132,-11.981612,-51.6404,"nan"
52133,-11.981612,-51.59374,"nan"
52134,-11.981612,-51.547077,"nan"
52135,-11.981612,-51.500416,"nan"
52136,-11.981612,-51.45376,"nan"
52137,-11.981612,-51.407097,"nan"
52138,-11.981612,-51.360435,"nan"
52139,-11.981612,-51.313774,"nan"
52140,-11.981612,-51.267113,"nan"
52141,-11.981612,-51.22045,"nan"
52142,-11.981612,-51.17379,"nan"
52143,-11.981612,-51.12713,"nan"
52144,-11.981612,-51.080467,"nan"
52145,-11.981612,-51.033806,"nan"
52146,-11.981612,-50.987144,"nan"
52147,-11.981612,-50.940483,"nan"
52148,-11.981612,-50.89382,"nan"
52149,-11.981612,-50.84716,"nan"
52150,-11.981612,-50.800503,"nan"
52151,-11.981612,-50.75384,"nan"
52152,-11.981612,-50.70718,"nan"
52153,-11.981612,-50.66052,"nan"
52154,-11.981612,-50.613857,"nan"
52155,-11.981612,-50.567196,"nan"
52156,-11.981612,-50.520535,"nan"
52157,-11.981612,-50.473873,"nan"
52158,-11.981612,-50.42721,"nan"
52159,-11.981612,-50.38055,"nan"
52160,-11.981612,-50.33389,"nan"
52161,-11.981612,-50.287228,"nan"
52162,-11.981612,-50.240566,"nan"
52163,-11.981612,-50.193905,"nan"
52164,-11.981612,-50.147247,"nan"
52165,-11.981612,-50.100586,"nan"
52166,-11.981612,-50.053925,"nan"
52167,-11.981612,-50.007263,"nan"
52168,-11.981612,-49.9606,"nan"
52169,-11.981612,-49.91394,"nan"
52170,-11.981612,-49.86728,"nan"
52171,-11.981612,-49.820618,"nan"
52172,-11.981612,-49.773956,"nan"
52173,-11.981612,-49.727295,"nan"
52174,-11.981612,-49.680634,"nan"
52175,-11.981612,-49.633972,"nan"
52176,-11.981612,-49.58731,"nan"
52177,-11.981612,-49.54065,"nan"
52178,-11.981612,-49.49399,"nan"
52179,-11.981612,-49.44733,"nan"
52180,-11.981612,-49.40067,"nan"
52181,-11.981612,-49.354008,"nan"
52182,-11.981612,-49.307346,"nan"
52183,-11.981612,-49.260685,"nan"
52184,-11.981612,-49.214024,"nan"
52185,-11.981612,-49.167362,"nan"
52186,-11.981612,-49.1207,"nan"
52187,-11.981612,-49.07404,"nan"
52188,-11.981612,-49.027378,"nan"
52189,-11.981612,-48.980717,"nan"
52190,-11.981612,-48.934055,"nan"
52191,-11.981612,-48.887398,"nan"
52192,-11.981612,-48.840736,"nan"
52193,-11.981612,-48.794075,"nan"
52194,-11.981612,-48.747414,"nan"
52195,-11.981612,-48.700752,"nan"
52196,-11.981612,-48.65409,"nan"
52197,-11.981612,-48.60743,"nan"
52198,-11.981612,-48.56077,"nan"
52199,-11.981612,-48.514107,"nan"
52200,-11.981612,-48.467445,"nan"
52201,-11.981612,-48.420784,"nan"
52202,-11.981612,-48.374123,"nan"
52203,-11.981612,-48.32746,"nan"
52204,-11.981612,-48.2808,"nan"
52205,-11.981612,-48.234142,"nan"
52206,-11.981612,-48.18748,"nan"
52207,-11.981612,-48.14082,"nan"
52208,-11.981612,-48.09416,"nan"
52209,-11.981612,-48.047497,"nan"
52210,-11.981612,-48.000835,"nan"
52211,-11.981612,-47.954174,"nan"
52212,-11.981612,-47.907513,"nan"
52213,-11.981612,-47.86085,"nan"
52214,-11.981612,-47.81419,"nan"
52215,-11.981612,-47.76753,"nan"
52216,-11.981612,-47.720867,"nan"
52217,-11.981612,-47.674206,"nan"
52218,-11.981612,-47.627544,"nan"
52219,-11.981612,-47.580887,"nan"
52220,-11.981612,-47.534225,"nan"
52221,-11.981612,-47.487564,"nan"
52222,-11.981612,-47.440903,"nan"
52223,-11.981612,-47.39424,"nan"
52224,-11.981612,-47.34758,"nan"
52225,-11.981612,-47.30092,"nan"
52226,-11.981612,-47.254257,"nan"
52227,-11.981612,-47.207596,"nan"
52228,-11.981612,-47.160934,"nan"
52229,-11.981612,-47.114273,"nan"
52230,-11.981612,-47.06761,"nan"
52231,-11.981612,-47.02095,"nan"
52232,-11.981612,-46.97429,"nan"
52233,-11.981612,-46.92763,"nan"
52234,-11.981612,-46.88097,"nan"
52235,-11.981612,-46.83431,"nan"
52236,-11.981612,-46.787647,"nan"
52237,-11.981612,-46.740986,"nan"
52238,-11.981612,-46.694324,"nan"
52239,-11.981612,-46.647663,"nan"
52240,-11.981612,-46601,"nan"
52241,-11.981612,-46.55434,"nan"
52242,-11.981612,-46.50768,"nan"
52243,-11.981612,-46.461018,"nan"
52244,-11.981612,-46.414356,"nan"
52245,-11.981612,-46.367695,"nan"
52246,-11.981612,-46.321037,"nan"
52247,-11.981612,-46.274376,"nan"
52248,-11.981612,-46.227715,"nan"
52249,-11.981612,-46.181053,"nan"
52250,-11.981612,-46.13439,"nan"
52251,-11.981612,-46.08773,"nan"
52252,-11.981612,-46.04107,"nan"
52253,-11.981612,-45.994408,"nan"
52254,-11.981612,-45.947746,"nan"
52255,-11.981612,-45.901085,"nan"
52256,-11.981612,-45.854424,"nan"
52257,-11.981612,-45.807762,"nan"
52258,-11.981612,-45.7611,"nan"
52259,-11.981612,-45.71444,"nan"
52260,-11.981612,-45.66778,"nan"
52261,-11.981612,-45.62112,"nan"
52262,-11.981612,-45.57446,"nan"
52263,-11.981612,-45.527798,"nan"
52264,-11.981612,-45.481136,"nan"
52265,-11.981612,-45.434475,"nan"
52266,-11.981612,-45.387814,"nan"
52267,-11.981612,-45.341152,"nan"
52268,-11.981612,-45.29449,"nan"
52269,-11.981612,-45.24783,"nan"
52270,-11.981612,-45.201168,"nan"
52271,-11.981612,-45.154507,"nan"
52272,-11.981612,-45.107845,"nan"
52273,-11.981612,-45.061184,"nan"
52274,-11.981612,-45.014526,"nan"
52275,-11.981612,-44.967865,"nan"
52276,-11.981612,-44.921204,"nan"
52277,-11.981612,-44.874542,"nan"
52278,-11.981612,-44.82788,"nan"
52279,-11.981612,-44.78122,"nan"
52280,-11.981612,-44.73456,"nan"
52281,-11.981612,-44.687897,"nan"
52282,-11.981612,-44.641235,"nan"
52283,-11.981612,-44.594574,"nan"
52284,-11.981612,-44.547913,"nan"
52285,-11.981612,-44.50125,"nan"
52286,-11.981612,-44.45459,"nan"
52287,-11.981612,-44.40793,"nan"
52288,-11.981612,-44.36127,"nan"
52289,-11.981612,-44.31461,"nan"
52290,-11.981612,-44.26795,"nan"
52291,-11.981612,-44.221287,"nan"
52292,-11.981612,-44.174625,"nan"
52293,-11.981612,-44.127964,"nan"
52294,-11.981612,-44.081303,"nan"
52295,-11.981612,-44.03464,"nan"
52296,-11.981612,-43.98798,"nan"
52297,-11.981612,-43.94132,"nan"
52298,-11.981612,-43.894657,"nan"
52299,-11.981612,-43.847996,"nan"
52300,-11.981612,-43.801334,"nan"
52301,-11.981612,-43.754673,"nan"
52302,-11.981612,-43.708015,"nan"
52303,-11.981612,-43.661354,"nan"
52304,-11.981612,-43.614693,"nan"
52305,-11.981612,-43.56803,"nan"
52306,-11.981612,-43.52137,"nan"
52307,-11.981612,-43.47471,"nan"
52308,-11.981612,-43.428047,"nan"
52309,-11.981612,-43.381386,"nan"
52310,-11.981612,-43.334724,"nan"
52311,-11.981612,-43.288063,"nan"
52312,-11.981612,-43.2414,"nan"
52313,-11.981612,-43.19474,"nan"
52314,-11.981612,-43.14808,"nan"
52315,-11.981612,-43.10142,"nan"
52316,-11.981612,-43.05476,"nan"
52317,-11.981612,-43.0081,"nan"
52318,-11.981612,-42.961437,"nan"
52319,-11.936745,-55,"nan"
52320,-11.936745,-54.95334,"nan"
52321,-11.936745,-54.906677,"nan"
52322,-11.936745,-54.860016,"nan"
52323,-11.936745,-54.813354,"nan"
52324,-11.936745,-54.766693,"nan"
52325,-11.936745,-54.72003,"nan"
52326,-11.936745,-54.673374,"nan"
52327,-11.936745,-54.626713,"nan"
52328,-11.936745,-54.58005,"nan"
52329,-11.936745,-54.53339,"nan"
52330,-11.936745,-54.48673,"nan"
52331,-11.936745,-54.440067,"nan"
52332,-11.936745,-54.393406,"nan"
52333,-11.936745,-54.346745,"nan"
52334,-11.936745,-54.300083,"nan"
52335,-11.936745,-54.25342,"nan"
52336,-11.936745,-54.20676,"nan"
52337,-11.936745,-54.1601,"nan"
52338,-11.936745,-54.113438,"nan"
52339,-11.936745,-54.066776,"nan"
52340,-11.936745,-54.02012,"nan"
52341,-11.936745,-53.973457,"nan"
52342,-11.936745,-53.926796,"nan"
52343,-11.936745,-53.880135,"nan"
52344,-11.936745,-53.833473,"nan"
52345,-11.936745,-53.78681,"nan"
52346,-11.936745,-53.74015,"nan"
52347,-11.936745,-53.69349,"nan"
52348,-11.936745,-53.646828,"nan"
52349,-11.936745,-53.600166,"nan"
52350,-11.936745,-53.553505,"nan"
52351,-11.936745,-53.506844,"nan"
52352,-11.936745,-53.460182,"nan"
52353,-11.936745,-53.41352,"nan"
52354,-11.936745,-53.366863,"nan"
52355,-11.936745,-53.3202,"nan"
52356,-11.936745,-53.27354,"nan"
52357,-11.936745,-53.22688,"nan"
52358,-11.936745,-53.180218,"nan"
52359,-11.936745,-53.133556,"nan"
52360,-11.936745,-53.086895,"nan"
52361,-11.936745,-53.040234,"nan"
52362,-11.936745,-52.993572,"nan"
52363,-11.936745,-52.94691,"nan"
52364,-11.936745,-52.90025,"nan"
52365,-11.936745,-52.85359,"nan"
52366,-11.936745,-52.806927,"nan"
52367,-11.936745,-52.760265,"nan"
52368,-11.936745,-52.713608,"nan"
52369,-11.936745,-52.666946,"nan"
52370,-11.936745,-52.620285,"nan"
52371,-11.936745,-52.573624,"nan"
52372,-11.936745,-52.526962,"nan"
52373,-11.936745,-52.4803,"nan"
52374,-11.936745,-52.43364,"nan"
52375,-11.936745,-52.38698,"nan"
52376,-11.936745,-52.340317,"nan"
52377,-11.936745,-52.293655,"nan"
52378,-11.936745,-52.246994,"nan"
52379,-11.936745,-52.200333,"nan"
52380,-11.936745,-52.15367,"nan"
52381,-11.936745,-52.107014,"nan"
52382,-11.936745,-52.060352,"nan"
52383,-11.936745,-52.01369,"nan"
52384,-11.936745,-51.96703,"nan"
52385,-11.936745,-51.92037,"nan"
52386,-11.936745,-51.873707,"nan"
52387,-11.936745,-51.827045,"nan"
52388,-11.936745,-51.780384,"nan"
52389,-11.936745,-51.733723,"nan"
52390,-11.936745,-51.68706,"nan"
52391,-11.936745,-51.6404,"nan"
52392,-11.936745,-51.59374,"nan"
52393,-11.936745,-51.547077,"nan"
52394,-11.936745,-51.500416,"nan"
52395,-11.936745,-51.45376,"nan"
52396,-11.936745,-51.407097,"nan"
52397,-11.936745,-51.360435,"nan"
52398,-11.936745,-51.313774,"nan"
52399,-11.936745,-51.267113,"nan"
52400,-11.936745,-51.22045,"nan"
52401,-11.936745,-51.17379,"nan"
52402,-11.936745,-51.12713,"nan"
